category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Máy tính bảng,5.0,,5.0,3,"Giá đỡ máy tính bảng, ipad, điện thoại Boneruy L04Mini bằng hợp kim nhôm xoay 360 độ có thể gập lại",₫286.143 - ₫304.083,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),12 tháng trước,290,113,407,one_mac,89%,trong vài giờ
Máy tính bảng,4.3,Đã thích (29),4.3,5,"Máy tính bảng HUAWEI MediaPad M5 lite 10  4G nghe gọi Pin Khủng - Mạnh, Loa harman/kadon tại Playmobile",₫4.190.000 - ₫4.690.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (2),Có Bình luận (4),Có hình ảnh / video (2),3 năm trước,"10,4k",205,506,playmobile1_118,100%,trong vài giờ
Máy tính bảng,4.5,Đã thích (7),4.5,3,[Mã 11ELSALE hoàn 7% đơn 300K] máy tính bảng samsung tab t560 - t561 98%,₫1.890.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (1),Có Bình luận (2),Có hình ảnh / video (0),4 năm trước,"3,1k",298,438,lykietmobile,65%,trong vài giờ
Máy tính bảng,4.0,,4.0,3,Kính cường lực full màn IPAD REMAX GL42 cho IPad mini 4/5/IPad Pro 10.5/IPad pro 11 inch,₫180.000 - ₫220.000,,,,,,,,27 tháng trước,324,"4,1k",735,pkhachi,74%,trong vài giờ
Máy tính bảng,4.5,Đã thích (7),4.5,8,Nút Home vân tay Iphone/Ipad,₫35.000,,,,,,,,6 năm trước,"1,4k",711,755,cute.stuff.shop,88%,trong vài giờ
Máy tính bảng,4.5,Đã thích (4),4.5,6,[Mã 11ELSALE hoàn 7% đơn 300K] Combo Bộ Vỏ + Màn Hình Oppo F1s A59 Zin Hàng Cao Cấp Tặng Kèm Khay Sim,₫605.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (3),Có Bình luận (2),Có hình ảnh / video (1),26 tháng trước,"2,9k",761,"1,9k",quangbephukien,62%,trong vài giờ
Máy tính bảng,5.0,Đã thích (38),5.0,10,[Mã ELMALL1TR giảm 5% đơn 3TR] Máy tính bảng Samsung Galaxy Tab A7 Lite (3GB/32GB) - Hàng chính hãng,₫4.089.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (0),14 tháng trước,"78,4k",729,"3,4k",longhung_mobile,99%,trong vài giờ
Máy tính bảng,5.0,Đã thích (13),5.0,10,Phím home thay thế iphone 6s bị hỏng nút home có tạc dụng ấn quay về màn hình chính,₫80.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (1),Có hình ảnh / video (1),5 năm trước,"23,8k",105,"8,3k",bongnam1416,76%,trong vài giờ
Máy tính bảng,5.0,Đã thích (52),5.0,3,Máy tính bảng Android Casper Via 8 inch 2GB RAM 16GB Chip Intel 4 nhân Z3735 xung nhịp 1.8GHz - Fullbox,₫1.590.000 - ₫1.790.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),5 năm trước,"45,1k",770,"6,6k",esshopvn,51%,trong vài giờ
Máy tính bảng,5.0,Đã thích (6),5.0,5,Ốp Hình Ipad mini 2-3,₫60.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (0),4 năm trước,110,135,121,phukienbeheo126b,63%,trong vài giờ
