category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Sạc,4.9,Đã thích (68),4.9,750,CỦ SẠC 3 ĐẦU HIỆU HOCO CÓ ĐÈN LED HIỂN THỊ DÒNG ĐIỆN CHO CÁC MÁY IPHONE SAMSUNG OPPO... MÃ C15,,1 Sao (3),2 Sao (1),3 Sao (8),4 Sao (3),5 Sao (311),Có Bình luận (105),Có hình ảnh / video (40),5 năm trước,"142,4k","1,2k","472,1k",linhhoangthanhdiem,89%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (6),4.9,226,DMST Miếng dán 26650 bảo vệ cực dương pin,,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (7),4.8,363,Giá Đỡ Điện Thoại Hình Thú Siêu Cute,₫9.000,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (5),4.9,517,[Bán Lỗ Xả Kho] BỘ SẠC OPPO SẠC NHANH VOOC / R15 4V 5A,,,,,,,,,18 tháng trước,11k,177,"8,3k",phukien_pi,88%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (33),4.9,296,Dây quấn cáp sạc 8 chấu hình hoạt hình 1.4M tiện dụng,₫28.992 - ₫30.594,,,,,,,,35 tháng trước,"41,3k","2,8k",76k,yiyue_sunny.vn,48%,trong vài giờ
Sạc,4.9,"Đã thích (2,4k)",4.9,375,Cáp Sạc Baseus Tự ngắt Chính Hãng iPhone,₫85.000,,,,,,,,5 năm trước,"17,9k",811,"11,3k",pabean,90%,trong vài giờ
Sạc,4.9,Đã thích (30),4.9,704,Ele】[HOT] Nút Gắn Bảo Vệ Dây Cáp Sạc,₫4.000,1 Sao (1),2 Sao (0),3 Sao (5),4 Sao (7),5 Sao (134),Có Bình luận (93),Có hình ảnh / video (89),3 năm trước,"7,6k","3,9k","13,4k",electroniccity.vn,97%,trong vài giờ
Sạc,4.9,Đã thích (17),4.9,290,"Túi đựng tai nghe, dây cáp sạc điện thoại",₫23.000,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (4),5 Sao (143),Có Bình luận (105),Có hình ảnh / video (90),19 tháng trước,157,34,289,icwatch666.vn,57%,trong vài giờ
Sạc,4.9,Đã thích (88),4.9,360,Giá Đỡ Điện Thoại / Máy Tính Bảng Đa Năng Có Thể Gấp Gọn Tiện Dụng,₫15.250,1 Sao (1),2 Sao (2),3 Sao (6),4 Sao (7),5 Sao (189),Có Bình luận (166),Có hình ảnh / video (150),14 tháng trước,"1,7k",322,"3,3k",perfectmatch.vn,96%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (218),4.8,503,Cáp Sạc Nhanh KUULAA USB Type C 180 Độ Chuyên Dụng Cho Samsung Huawei Xiaomi,₫59.000 - ₫69.000,,,,,,,,22 tháng trước,"57,4k",136,"54,5k",kuulaaofficial.vn,82%,trong vài giờ
Sạc,5.0,Đã thích (5),5.0,160,Cáp Sạc Nhanh 5W USB Type C (USB to C),₫30.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (58),Có Bình luận (10),Có hình ảnh / video (13),4 năm trước,870,52,1k,topbestseller,98%,trong vài giờ
Sạc,4.9,Đã thích (51),4.9,646,5 dây quấn cáp sạc và tai nghe điện thoại...,₫8.000,1 Sao (2),2 Sao (1),3 Sao (4),4 Sao (4),5 Sao (192),Có Bình luận (64),Có hình ảnh / video (29),5 năm trước,"4,2k","7,3k","17,8k",shoplehuyen,91%,trong vài giờ
Sạc,4.9,Đã thích (920),4.9,"1,1k",[FREESHIP ĐƠN TỪ 50K] Dây cuốn bảo vệ Tai nghe- dây sạc,₫2.000,,,,,,,,29 tháng trước,"42,2k",100,"3,4k",xixicase,98%,trong vài phút
Sạc,4.8,Đã thích (86),4.8,420, Cốc Sạc Nhanh Siêu Tốc Hoco C76A - PD 18W đầu vào TypeC hỗ trợ PD3.0,₫97.833,,,,,,,,28 tháng trước,"93,5k",569,"51,6k",hoco_flagship_official_store,90%,trong vài giờ
Sạc,5.0,Đã thích (320),5.0,440,Cáp sạc nhanh Micro 2.4a cho Android Samsung Xiaomi Oppo hỗ trợ truyền dữ liệu 1M/2M dây chống gãy gập chính hãng baseus,₫55.000 - ₫62.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (21),Có Bình luận (17),Có hình ảnh / video (0),3 năm trước,"4,2k",31,461,phukien365hn,92%,trong vài giờ
Sạc,5.0,Đã thích (403),5.0,442,Dây sạc nhanh Type C To Lightning 20W cho iPhone 12 Series Dây Bọc Dù Chống Gẫy Dài 1M/2M CHính Hãng Baseus,₫110.000 - ₫120.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (21),Có Bình luận (17),Có hình ảnh / video (0),3 năm trước,"4,2k",31,461,phukien365hn,92%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,"Đã thích (7,5k)",4.9,"1,4k",BỘ SẠC NHANH IPhone 20W USB-C Hàng Chính Hãng CÔNG NGHỆ PD - BẢO HÀNH ĐỔI MỚI,₫134.500 - ₫228.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (59),Có Bình luận (21),Có hình ảnh / video (6),6 tháng trước,"8,4k",31,916,tao_store66,95%,trong vài giờ
Sạc,4.9,Đã thích (167),4.9,282,Miếng dán bảo vệ cục sạc và đầu dây sạc iphone 11Pro 12Pro 11Promax 12Promax cute dễ thương 18w 20w,₫30.000,,,,,,,,4 năm trước,"7,5k",170,"9,5k",kinoshop91,94%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.6,Đã thích (705),4.6,"5,4k",Tai nghe không dây bluetooth 4.1 cho điện thoại iPhone/Huawei/Xiaomi/Samsung và các dòng khác,₫31.600,1 Sao (94),2 Sao (38),3 Sao (67),4 Sao (105),"5 Sao (1,3k)",Có Bình luận (600),Có hình ảnh / video (317),4 năm trước,343k,"5,7k","551,7k",trendycollection.vn,97%,trong vài giờ
Sạc,5.0,Đã thích (28),5.0,348,Cáp sạc Foxconn 5ic lightning - cáp cho iphone giá rẻ,₫15.000,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (0),5 Sao (103),Có Bình luận (77),Có hình ảnh / video (82),9 tháng trước,"11,2k",411,"1,1k",xoanstore.vn,91%,trong vài giờ
Sạc,4.8,Đã thích (76),4.8,"1,9k",Ổ cắm chuyển đổi 3 chấu sang 2 chấu,,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (11),4.8,1k,Pin Toshiba ( 1 cặp ),₫6.000 - ₫8.000,,,,,,,,5 năm trước,"14,3k","1,2k","78,3k",hincosmestic,73%,trong vài giờ
Sạc,5.0,Đã thích (4),5.0,155,Cáp sạc oppo Micro USB 2A sạc nhanh ổn định cho các dòng oppo samsung vivo bảo hành 6 tháng [Cáp Oppo],₫12.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (51),Có Bình luận (21),Có hình ảnh / video (23),26 tháng trước,"29,7k",453,"19,5k",chanthien_official,98%,trong vài giờ
Sạc,4.9,Đã thích (37),4.9,264,"Giá Đỡ Điện Thoại Thỏ Gỗ Ngộ Nghĩnh, Tiện Dụng",₫15.000,1 Sao (1),2 Sao (1),3 Sao (3),4 Sao (2),5 Sao (108),Có Bình luận (55),Có hình ảnh / video (51),36 tháng trước,"16,1k","2,1k","23,5k",linhkien_at,76%,trong vài giờ
Sạc,4.7,"Đã thích (3,2k)",4.7,1k,"Dây Cuốn Sạc, Cáp, Tai Nghe Nhiều Màu Giá Rẻ",₫15.000,1 Sao (5),2 Sao (0),3 Sao (2),4 Sao (8),5 Sao (107),Có Bình luận (56),Có hình ảnh / video (50),32 tháng trước,"8,2k",176,"11,5k",shoppkonline,90%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (16),4.9,245,Dây cáp đồng bộ dữ liệu và sạc cổng mini USB 2.0 Type-B 5 chấu cho điện thoại/máy ảnh/MP3,₫29.000,,,,,,,,20 tháng trước,1k,538,"3,1k",13081309.vn,94%,trong vài giờ
Sạc,4.9,Đã thích (2),4.9,610,Dây sạc nhanh 20w type c to lightning Baseus chính hãng,₫99.000 - ₫119.000,,,,,,,,26 tháng trước,"5,1k",282,7k,vuaphukien28gio,88%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (21),4.8,"2,5k",(Chỉ nên mua để lấy đầu sạc)Cáp sạc ANDROID giá rẻ,₫4.000,,,,,,,,30 tháng trước,"14,6k",401,"24,5k",phukienlegiasi1,98%,trong vài giờ
Sạc,4.9,Đã thích (38),4.9,687,1 hộp 10 viên pin 9v,₫49.999,1 Sao (2),2 Sao (0),3 Sao (1),4 Sao (2),5 Sao (90),Có Bình luận (40),Có hình ảnh / video (19),5 năm trước,"11,8k",435,"33,4k",nguyen01061990,83%,trong vài giờ
Sạc,5.0,"Đã thích (3,4k)",5.0,193,"Củ sạc nhanh 2 cổng Baseus Speed Mini Dual U Charger 5V/2A hỗ trợ sạc iphone,samsung,xiaomi...",,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (36),Có Bình luận (23),Có hình ảnh / video (22),31 tháng trước,"10,8k",34,729,tabaongocasdgjj,83%,trong vài giờ
Sạc,4.9,Đã thích (28),4.9,385,Pin cúc áo 1.5v LR41/192 TIANQIU AG3-LR41-392A chính hãng ( VỈ 10 VIÊN) - Hàng có sẵn,₫10.500,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (2),5 Sao (82),Có Bình luận (34),Có hình ảnh / video (24),4 năm trước,"8,3k",802,"11,5k",phukiendongho_247,94%,trong vài giờ
Sạc,5.0,Đã thích (12),5.0,120,Dây cáp sạc nhanh Vention 3A USB loại C 1m cho điện thoại Huawei,₫49.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (69),Có Bình luận (33),Có hình ảnh / video (30),3 năm trước,"32,1k",328,"29,4k",vention.vn,99%,trong vài giờ
Sạc,4.6,Đã thích (13),4.6,406,Jack chuyển đổi tai nghe iphone l52 3 in 1 vừa sạc vừa nghe có mic chân lightning chính hãng baseus cho các dòng iphone,₫217.500,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (9),Có hình ảnh / video (0),,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (5),4.8,161,Viên Pin Maxell CR2032 Made in Japan,₫15.000 - ₫40.000,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (35),4.9,424,"Kệ để điện thoại, máy tính bảng FOLDING STENTS",,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (127),4.8,"1,7k","Dây sạc lightning siêu bền, cáp sạc nhanh truyền dữ liệu tốt sạc không báo lỗi",₫39.000,,,,,,,,25 tháng trước,577,204,"2,9k",store0111,88%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,5.0,Đã thích (22),5.0,215,Sạc Nhanh Samsung Galaxy S10/ S10 Plus 15W,₫49.000 - ₫189.000,,,,,,,,,,,,,,
Sạc,4.9,"Đã thích (1,4k)",4.9,323,POPSOCKET GIÁ ĐỠ ĐIỆN THOẠI HÌNH HOẠT HÌNH CUTE,₫16.000,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (117),4.8,"1,5k",Bộ chia cổng sạc và chuyển đổi tai nghe âm thanh 2 trong 1 cho IPhone7 8 X,₫22.000 - ₫32.000,,,,,,,,,,,,,,
Sạc,4.8,Đã thích (47),4.8,"1,5k","Dây Quấn Bảo Vệ Cáp Sạc, Tai Nghe - Sắc Màu Cuộc Sống",,,,,,,,,3 năm trước,"59,3k",786,"37,5k",phukientyche,86%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (81),Có Bình luận (37),Có hình ảnh / video (30),,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (15),4.9,199,Nước rửa chuyên dụng G530,₫55.000,,,,,,,,3 năm trước,"3,3k","2,3k","15,4k",linhphukientuanminh,75%,trong vài giờ
Sạc,4.9,Đã thích (546),4.9,681,Pin 9V Chất Lượng Cao,₫6.990,,,,,,,,4 năm trước,"45,9k","2,8k",63k,chotroivietnam,90%,trong vài giờ
Sạc,5.0,Đã thích (11),5.0,332,"Dây Cáp Chính Hãng Lecun FD-10 cho iPhone, Oppo, Samsung, Vsmart, Vivo, Xiaomi, Huawei...",₫18.900 - ₫26.100,,,,,,,,33 tháng trước,"7,7k",247,18k,phukientiendung,80%,trong vài giờ
Sạc,4.8,Đã thích (54),4.8,618,COMBO Cốc Sạc Nhanh Baseus 20W Super Si Mini USB C Hỗ Trợ QC3.0 PD Cho iPhone 12 / dây sạc 20W  - Hàng chính hãng,₫65.000 - ₫179.000,,,,,,,,3 năm trước,"14,5k",366,20k,hshop365hn,91%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,5.0,Đã thích (22),5.0,312,Dụng Cụ Bảo Vệ Dây Sạc Điện Thoại - Vừa trang trí vừa tránh gãy đầu dây,₫9.900,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (1),5 Sao (106),Có Bình luận (26),Có hình ảnh / video (28),34 tháng trước,"45,4k",925,"38,9k",tieuanvanphongpham,100%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.7,"Đã thích (1,4k)",4.7,816,"Dây Cáp Sạc Samsung USB Type C, Micro USB Xịn Hãng",₫11.000 - ₫23.500,,,,,,,,7 năm trước,"9,2k",441,"8,2k",pinduphongtot,79%,trong vài giờ
Sạc,5.0,Đã thích (22),5.0,524,"(GIÁ SHOCK)Viên pin 2016 Maxell CR2016 - Pin 3v Lithium pin đồng hồ, pin điều khiển",,,,,,,,,4 năm trước,"8,3k",802,"11,5k",phukiendongho_247,94%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (23),4.9,259,Set 2 giá đỡ bộ sạc và điện thoại gắn tường dạng treo có thể gập gọn,,,,,,,,,20 tháng trước,"45,1k","3,6k","87,5k",vollter1.vn,76%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (169),4.9,318,Đệm đỡ PVC kim tuyến nước mềm thiết kế hoạt hình dễ thương cho điện thoại di động,₫19.507,1 Sao (3),2 Sao (2),3 Sao (0),4 Sao (0),5 Sao (125),Có Bình luận (44),Có hình ảnh / video (39),4 năm trước,"689,6k","4,6k","864,7k",yrshop.vn,23%,trong vài giờ
Sạc,4.8,Đã thích (96),4.8,876,"Trọn Bộ Sạc nhanh 25W zin máy Samsung Note 10, Note 10 Plus, Samsung S10 5G, A90, A80, A70 và Cáp 2 đầu Type C - Type C",₫50.000 - ₫220.000,1 Sao (11),2 Sao (1),3 Sao (5),4 Sao (19),5 Sao (277),Có Bình luận (156),Có hình ảnh / video (108),21 tháng trước,"1,5k",461,"6,8k",phukien_chinhhang_baotin.vn,81%,trong vài giờ
Sạc,4.8,"Đã thích (6,9k)",4.8,342,"Cáp Sạc iPhone Tự Ngắt Khi Đầy Pin, Sạc Nhanh 2.4A, Bện Nylon Siêu Bền, Dài 1M, Đèn Báo Hiệu Khi Sạc",₫99.000,,,,,,,,4 năm trước,"48,5k",122,"2,1k",retro.vn,94%,trong vài giờ
Sạc,4.9,Đã thích (44),4.9,139,"Giá Đỡ Để Bàn Điện Thoại Di Động, Máy Tính Bảng - Chất liệu nhôm (SZ628)",₫46.800,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (3),5 Sao (55),Có Bình luận (18),Có hình ảnh / video (15),5 năm trước,"17,3k","1,6k",61k,hv.store.,75%,trong vài giờ
Sạc,5.0,"Đã thích (2,2k)",5.0,340,"Combo 10 viên Pin TCBEST AA 1.5Volt cho chuột không dây, bộ điều khiển, đồ chơi...chất lượng tốt [Rẻ nhất]",₫36.000,,,,,,,,3 năm trước,"3,2k",189,"1,9k",lpshop1294,53%,trong vài giờ
Sạc,4.8,"Đã thích (8,6k)",4.8,507,Dây Sạc Điện Thoại Dài 3 Mét,₫15.000,,,,,,,,32 tháng trước,"21,2k",635,"63,2k",2girl.vn,88%,trong vài giờ
Sạc,4.9,Đã thích (45),4.9,312,Phụ kiện bảo vệ đầu dây cáp sạc hình ly coca/hộp sữa dễ thương cho iPhone,₫27.000 - ₫54.000,1 Sao (2),2 Sao (0),3 Sao (2),4 Sao (2),5 Sao (170),Có Bình luận (135),Có hình ảnh / video (130),34 tháng trước,"1,6k","2,3k","11,3k",turbobo.vn,54%,trong vài giờ
Sạc,4.9,Đã thích (4),4.9,137,"Củ sạc 3 cổng USB 3.1A cho các thiết bị di động, máy tính bảng",₫30.000,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (0),5 Sao (47),Có Bình luận (33),Có hình ảnh / video (32),16 tháng trước,12,90,53,sieuthidientuhp,45%,trong vài phút
Sạc,4.9,Đã thích (4),4.9,71,Cáp sạc 2 chấu cho máy cạo râu PHILIPS Shavers HQ8505/6070/6075/6090,₫37.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (16),Có Bình luận (7),Có hình ảnh / video (4),33 tháng trước,"3,3k",4k,"7,3k",addtoyou.vn,100%,trong vài giờ
Sạc,4.4,Đã thích (88),4.4,380,Kính Phóng Đại Màn Hình Điện Thoại 3D,₫22.000,1 Sao (8),2 Sao (5),3 Sao (15),4 Sao (3),5 Sao (93),Có Bình luận (48),Có hình ảnh / video (20),3 năm trước,"3,1k","3,4k","16,1k",timemaster1.vn,94%,trong vài giờ
Sạc,5.0,Đã thích (30),5.0,319,"Băng dính gai đa năng quấn gọn dây cáp, dây sạc, dây tai nghe, nhiều màu các hãng Baona, Oricon, Bubm, Baseus, Techroom",₫20.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (2),5 Sao (104),Có Bình luận (40),Có hình ảnh / video (36),27 tháng trước,2k,125,"4,7k",techroom.vn,64%,trong vài giờ
Sạc,4.8,Đã thích (318),4.8,198,"Giá Đỡ Kẹp Ipad, Máy Tính Bảng, Điện Thoại, Nintendo Switch Stands Để Đầu Giường, Cạnh Bàn Xoay 360 Độ",,,,,,,,,4 năm trước,"33,1k","1,4k","72,9k",glo.vn,93%,trong vài giờ
Sạc,4.8,"Đã thích (2,9k)",4.8,938,Bộ cuốn bảo vệ dây sạc & tai nghe dễ thương,₫30.000,,,,,,,,5 năm trước,"8,6k",305,2k,dongchithien,57%,trong vài giờ
Sạc,4.8,Đã thích (33),4.8,245,Pin Nokia BL-5C dành cho Nokia 1202;1280;2255;1110;Asha205;C2-00;6630;6681;2700c;6030;3110c;2300;2610;2600;X2,₫23.900,1 Sao (2),2 Sao (1),3 Sao (1),4 Sao (5),5 Sao (65),Có Bình luận (25),Có hình ảnh / video (18),4 năm trước,"2,1k",671,"21,4k",malloca,56%,trong vài giờ
Sạc,5.0,Đã thích (72),5.0,280,Sạc Vooc 3.0 18W Chuẩn Oppo,₫49.000 - ₫189.000,,,,,,,,5 năm trước,"6,1k",96,"5,8k",phamnam2608,98%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (205),4.9,"1,2k",Nút bảo vệ cáp sạc khỏi đứt gãy (nhiều mẫu),₫3.000,1 Sao (3),2 Sao (1),3 Sao (3),4 Sao (2),5 Sao (244),Có Bình luận (81),Có hình ảnh / video (67),4 năm trước,"21,2k",232,11k,truong211087,80%,trong vài giờ
Sạc,4.9,Đã thích (56),4.9,600,DÂY CABLE SẠC LINGHTNING SIGNALEX DÀI 1M,₫35.000 - ₫175.000,1 Sao (3),2 Sao (3),3 Sao (2),4 Sao (7),5 Sao (247),Có Bình luận (157),Có hình ảnh / video (136),3 năm trước,"9,1k",204,"2,9k",techworldhanoi,88%,trong vài giờ
Sạc,4.4,Đã thích (15),4.4,313,Đầu chuyển đổi otg cổng micro usb / type-c phù hợp máy tính bảng / pc hỗ trợ hệ điều hành android,₫3.800 - ₫5.800,1 Sao (3),2 Sao (0),3 Sao (2),4 Sao (3),5 Sao (26),Có Bình luận (18),Có hình ảnh / video (15),6 tháng trước,32,52,722,feimeng2020.vn,100%,trong vài phút
Sạc,4.9,Đã thích (125),4.9,404,Dây Cáp Sạc Nhanh 2a Cho Iphone Xs Max 8 Plus 7 6 6s 5 5s Ipad,₫115.000,1 Sao (1),2 Sao (1),3 Sao (2),4 Sao (6),5 Sao (166),Có Bình luận (128),Có hình ảnh / video (118),23 tháng trước,847,81,453,wenliguang1.vn,100%,trong vài giờ
Sạc,4.9,Đã thích (17),4.9,387, Bộ sạc nhanh 20W dành cho IP 1 ĐỔI 1,₫150.000 - ₫350.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (2),5 Sao (49),Có Bình luận (34),Có hình ảnh / video (15),23 tháng trước,"6,6k",54,"2,2k",hm_store_official,84%,trong vài giờ
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,,,,,,,,,,,,,,,,,,,,
Sạc,5.0,Đã thích (39),5.0,421,Thiết Bị Sạc Pin Lithium 18650 4.2V 500mA,₫17.304,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (5),5 Sao (162),Có Bình luận (122),Có hình ảnh / video (117),34 tháng trước,576,"4,6k",793,fenash.vn,22%,trong vài giờ
Sạc,4.9,Đã thích (150),4.9,873,Dây cáp sạc nhanh chất lượng cao chuyên dụng cho IPHONE ANDROID SAMSUNG XIAOMI LG OPPO,₫22.000,1 Sao (4),2 Sao (1),3 Sao (1),4 Sao (13),5 Sao (365),Có Bình luận (236),Có hình ảnh / video (220),16 tháng trước,"8,6k",724,"7,5k",mistore.vn,68%,trong vài giờ
Sạc,4.8,Đã thích (18),4.8,529,Cáp sạc nhanh PD 18W-20W dành cho IP 1 đổi 1,₫129.000,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (1),5 Sao (23),Có Bình luận (12),Có hình ảnh / video (7),22 tháng trước,"10,5k",27,"1,4k",nk.store.official,81%,trong vài giờ
Sạc,4.9,Đã thích (254),4.9,774,Giá đỡ điện thoại/máy tính bảng iPad Kindle dựng đứng bằng nhựa ABS điều chỉnh linh hoạt,₫20.990,1 Sao (2),2 Sao (1),3 Sao (8),4 Sao (14),5 Sao (298),Có Bình luận (193),Có hình ảnh / video (178),4 năm trước,"53,9k","4,5k",99k,marvelousworld.vn,96%,trong vài giờ
Sạc,4.9,"Đã thích (10,8k)",4.9,506,"Sạc Nhanh iphone 20W Cao Cấp, cho iPhone 8/X/XS/XSMAX/11/11PRO/12/12PRO - Bảo hành 6 Tháng",₫120.000 - ₫220.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (4),5 Sao (90),Có Bình luận (28),Có hình ảnh / video (11),4 năm trước,"11,1k",11,"1,1k",pevanchanh,98%,trong vài giờ
Sạc,4.7,Đã thích (645),4.7,378,"Bộ tua vít tháo lắp Iphone, dụng cụ tháo Iphone, tô vít tháo Iphone Iphone 5/5s/6s...X/XSmax giá rẻ ( 9 món)",₫11.000,1 Sao (1),2 Sao (2),3 Sao (2),4 Sao (2),5 Sao (44),Có Bình luận (26),Có hình ảnh / video (12),35 tháng trước,"2,8k",81,659,duystone,75%,trong vài giờ
Sạc,4.9,Đã thích (113),4.9,"1,4k",Cáp Samsung Type C Chính Hãng - Zin 100% Nhà máy Samsung.,₫29.000,1 Sao (4),2 Sao (3),3 Sao (9),4 Sao (21),5 Sao (564),Có Bình luận (278),Có hình ảnh / video (231),4 năm trước,"4,1k",116,"4,2k",cy_store86,95%,trong vài phút
Sạc,5.0,Đã thích (388),5.0,82,Giá đỡ điện thoại hình bông hoa siêu hút,₫8.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (16),Có Bình luận (4),Có hình ảnh / video (3),16 tháng trước,5k,448,"5,6k",tongkhochauanh,54%,trong vài giờ
Sạc,5.0,Đã thích (45),5.0,614,Cáp sạc lightning baseus lightning chính hãng - 1m,₫120.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (130),Có Bình luận (34),Có hình ảnh / video (22),4 năm trước,"11,3k",259,"2,1k",vua2hand_everything,82%,trong vài giờ
Sạc,5.0,Đã thích (15),5.0,168,Giá Đỡ Điện Thoại Để Bàn Tiện Lợi,₫5.599,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (58),Có Bình luận (18),Có hình ảnh / video (17),,,,,,,
Sạc,4.8,Đã thích (24),4.8,200,Dụng cụ chơi game cầm tay chống trượt cho điện thoại,₫9.860,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (4),5 Sao (23),Có Bình luận (7),Có hình ảnh / video (2),3 năm trước,538,643,689,wismestreet.vn,40%,trong vài giờ
Sạc,4.8,Đã thích (44),4.8,308,"Đầu cáp sạc nam châm dùng cho cáp TOPK chọn 1 trong lightning, type C, micro USB",₫10.000 - ₫25.000,,,,,,,,,,,,,,
Sạc,4.5,Đã thích (52),4.5,416,Đầu chuyển USB Type C sang USB 3.0 OTG.,,,,,,,,,,,,,,,
Sạc,4.9,Đã thích (9),4.9,178,"Dây cáp sạc nhanh Hoco X14 Lightning iphone 6/7/8/X/Xr/11/12 ProMax, cáp sạc điện thoại chính hãng giá rẻ Sagopy",₫28.900 - ₫37.900,,,,,,,,17 tháng trước,"32,5k",96,"40,6k",sagopyphukien,96%,trong vài giờ
Sạc,5.0,Đã thích (51),5.0,218,Bộ chuyển đổi OTG Type-C samsung - Hàng chính hãng,₫39.000,,,,,,,,4 năm trước,"4,1k",116,"4,2k",cy_store86,95%,trong vài phút
Sạc,5.0,Đã thích (91),5.0,426,"Hộp đựng cáp sạc, tai nghe hình thú dễ thương",,,,,,,,,,,,,,,
