category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Pin,4.8,"Đã thích (3,5k)",4.8,48,"Sạc Dự Phòng Remax WP 161 10000mAh, mỏng gọn, sạc nhanh 2 thiết bị cùng lúc.",₫60.000 - ₫138.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (8),Có hình ảnh / video (8),13 tháng trước,"74,3k",101,"1,1k",shop_198,73%,trong vài giờ
Pin,4.9,Đã thích (37),4.9,81,Mạch Sạc Dự Phòng Sạc Nhanh QC3.0/DCP/BC1.2 IP5328 Đủ Cổng Kết Nối,₫60.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (34),Có Bình luận (21),Có hình ảnh / video (13),4 năm trước,10k,751,"10,6k",thanhtoan7690,96%,trong vài giờ
Pin,4.5,Đã thích (495),4.5,55,"Sạc dự phòng 20000mah có dây sẵn sạc cho Android,Iphone,Tipe-c.",₫63.000 - ₫198.000,1 Sao (2),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (16),Có Bình luận (11),Có hình ảnh / video (9),8 tháng trước,20,12,39,sungchiehtw,83%,trong vài giờ
Pin,5.0,"Đã thích (2,9k)",5.0,109,Sạc Dự Phòng Bagi  💖 𝘍𝘳𝘦𝘦𝘴𝘩𝘪𝘱 💖 Pin Dự Phòng BAGI 10000 mAh PB - P9  Chính Hãng - SP3,₫420.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (16),Có Bình luận (11),Có hình ảnh / video (2),6 tháng trước,20k,108,310,phu_kien_dai_lam_phat,29%,trong vài giờ
Pin,5.0,,5.0,57,"Pin sạc dự phòng Remax RPP 108 20,000mah sạc nhanh có led báo dung lượng [Chính hãng]",₫460.000,,,,,,,,6 tháng trước,7,153,70,congngheontech2000,61%,trong vài giờ
Pin,4.6,Đã thích (78),4.6,58,Pin sạc dự phòng mini dung lượng 20000mAh kích thước nhỏ gọn dễ mang theo,₫169.000,,,,,,,,26 tháng trước,"12,5k",69,"9,1k",limitlesspower.vn,74%,trong vài giờ
Pin,5.0,"Đã thích (7,3k)",5.0,368,Pin Sạc Dự Phòng 5000Mah Remax Rpp-123 - Thế Giới Phụ Kiện Số - TT Shop,₫128.500,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (2),Có hình ảnh / video (0),29 tháng trước,"13,3k",85,"1,2k",phukien_gia_tot,77%,trong vài giờ
Pin,4.6,"Đã thích (5,3k)",4.6,139,PIN SẠT DỰ PHÒNG 20.000 OPPO MẶT BÓNG,₫95.000,,,,,,,,4 năm trước,"30,6k",144,"1,4k",lovelycute9x,20%,trong vài giờ
Pin,4.9,"Đã thích (2,4k)",4.9,98,Sạc dự phòng Xiaomi Gen 2S 10000 mAh 2019 (model: PLM09ZM) 2 cổng USB,₫310.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (23),Có Bình luận (6),Có hình ảnh / video (2),33 tháng trước,"1,8k",41,31,myphamthoitranghot,57%,trong vài giờ
Pin,4.8,"Đã thích (7,7k)",4.8,110,Sạc pin dự phòng Hero 5000mah - BH 1 đổi 1,₫199.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (21),Có Bình luận (17),Có hình ảnh / video (4),22 tháng trước,"47,4k",71,"11,9k",herostorevn,83%,trong vài giờ
Pin,4.8,Đã thích (4),4.8,152,[Mã 11ELSALE hoàn 7% đơn 300K] Sạc dự phòng 30000mah chính hãng Hoco J65 4 cổng sạc,₫395.000 - ₫699.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (12),Có Bình luận (5),Có hình ảnh / video (4),26 tháng trước,"8,4k",382,"23,1k",patengshops,90%,trong vài giờ
Pin,4.8,Đã thích (28),4.8,112,Mạch sạc pin 18650 1A - TP4056,₫10.000,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (1),5 Sao (22),Có Bình luận (6),Có hình ảnh / video (2),4 năm trước,"21,6k",279,"35,1k",mohinhtamtre,76%,trong vài giờ
Pin,4.8,"Đã thích (1,2k)",4.8,91,[💖RẺ VÔ ĐỊCH💖] TAI NGHE BLUETOOTH 5.0 KIÊM SẠC DỰ PHÒNG S11 CHẤT LƯỢNG CAO CHỐNG NƯỚC CHỐNG ỒN TỐT,₫249.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (3),5 Sao (29),Có Bình luận (19),Có hình ảnh / video (8),32 tháng trước,"1,7k",131,971,anhtu3991,57%,trong vài giờ
Pin,4.3,Đã thích (51),4.3,67,Sạc dự phòng mini YM232 20000mAh đáng yêu nhỏ gọn tiện lợi,₫149.000,1 Sao (2),2 Sao (1),3 Sao (1),4 Sao (5),5 Sao (18),Có Bình luận (16),Có hình ảnh / video (14),26 tháng trước,"12,5k",69,"9,1k",limitlesspower.vn,74%,trong vài giờ
Pin,,,,,,,,,,,,,,,,,,,,
Pin,,,,,,,,,,,,,,,,,,,,
Pin,,,,,,,,,,,,,,,,,,,,
Pin,5.0,Đã thích (22),5.0,62,Pin sạc dự phòng 30000 mAh PWB130 tích hợp sạc nhanh sạc thường và sạc nhiều thiết bị,₫700.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),10 tháng trước,51,27,22,ttckhoa001,19%,trong vài giờ
Pin,5.0,"Đã thích (2,3k)",5.0,128,"Sạc dự phòng 10000mAh mini chính hãng WK WP-161 thiết kế độc đáo, nhỏ gọn, nhiều màu sắc lựa chọn, sạc nhanh 2.1A",₫189.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (6),Có Bình luận (5),Có hình ảnh / video (5),20 tháng trước,"52,6k",121,2k,khosacduphonggiatot,83%,trong vài giờ
Pin,5.0,Đã thích (33),5.0,46,"[Mã 11ELSALE hoàn 7% đơn 300K] Pin Sạc Dự Phòng Energizer QE10000 Tích Hợp Sạc Không Dây - 10,000mAh",₫711.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (24),Có Bình luận (16),Có hình ảnh / video (3),5 năm trước,"4,9k","1,6k","3,7k",phukiendeyeu.click,90%,trong vài giờ
Pin,4.7,Đã thích (20),4.7,89,Hộp đựng pin dự phòng 18650 tự lắp ráp tiện dụng dùng cho điện thoại di động,₫19.240,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (25),Có Bình luận (9),Có hình ảnh / video (9),3 năm trước,"4,3k","4,8k","11,3k",zzzone.vn,99%,trong vài giờ
Pin,5.0,Đã thích (11),5.0,32,"Pin Sạc Dự Phòng SD G02 Tích Hợp 4 Cáp Sạc Micro, Lingtning, TypeC Cho Xiaomi Samsung IPhone Dung Lượng 20.000mAh",₫269.000,,,,,,,,25 tháng trước,"102,2k",122,"58,1k",phukien.aha.case,98%,trong vài giờ
Pin,4.8,"Đã thích (12,3k)",4.8,62,sạc dự phòng 💝 FREESHIP 💝 sạc dự phòng 10000 mah,₫169.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (27),Có Bình luận (11),Có hình ảnh / video (5),26 tháng trước,41k,69,"1,4k",phu_kien_dien_tu_re_dep,9%,trong vài giờ
Pin,5.0,Đã thích (7),5.0,12,"Sạc Dự Phòng Remax RPP-213 20000Mah (Sạc Nhanh QC3.0 18W, 22.5W, PD 20W, VOOC 2.0) - BH 1 Năm - Hoàng Yến Computer",₫289.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (5),Có hình ảnh / video (3),5 năm trước,"29,7k","1,1k","97,1k",hoangyencomputer,96%,trong vài giờ
Pin,4.5,Đã thích (94),4.5,124,SẠC DỰ PHÒNG CHÍNH HÃNG ARUN DUNG LƯỢNG 5600mAH,₫79.000,1 Sao (3),2 Sao (2),3 Sao (0),4 Sao (3),5 Sao (36),Có Bình luận (26),Có hình ảnh / video (1),6 năm trước,"8,1k",205,"11,2k",mikikendo,96%,trong vài giờ
Pin,4.6,Đã thích (32),4.6,82,[SIÊU RẺ] Pin Dự Phòng Remax 20000mah 10000mah QC3.0; 2 cổng USB -  Hàng chính hãng,₫159.000 - ₫179.000,1 Sao (1),2 Sao (2),3 Sao (1),4 Sao (4),5 Sao (35),Có Bình luận (20),Có hình ảnh / video (13),6 năm trước,626,110,650,xuannamcntt,96%,trong vài giờ
Pin,4.4,Đã thích (18),4.4,78,"Box sạc dự phòng 2A chân cắm type c 8Cell dùng pin 18650, box sac nhanh, mach sac du phong",₫19.000 - ₫85.000,1 Sao (3),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (20),Có Bình luận (15),Có hình ảnh / video (3),3 năm trước,473,325,"4,7k",dienhanoi,88%,trong vài giờ
Pin,4.4,Đã thích (29),4.4,69,Box sạc dự phòng 11000mAh kèm mạch,₫25.000,1 Sao (0),2 Sao (2),3 Sao (2),4 Sao (1),5 Sao (13),Có Bình luận (11),Có hình ảnh / video (5),17 tháng trước,109,61,126,dengotrangtrichipkool,85%,trong vài giờ
Pin,5.0,Đã thích (3),5.0,16,Box Sạc Dự Phòng 1 Cell 1A 18650 Có Sẵn Lò Xo ( màu sắc ngẫu nhiên ),₫22.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (2),Có hình ảnh / video (3),26 tháng trước,"4,2k","2,1k","10,3k",banbuondientu,97%,trong vài giờ
Pin,5.0,Đã thích (10),5.0,30,Set 10 khay nhựa đựng pin 18650 4x5,₫58.316,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (4),Có hình ảnh / video (3),14 tháng trước,"2,1k","7,7k","4,5k",allilivefou.vn,97%,trong vài giờ
Pin,,,,,,,,,,,,,,,,,,,,
Pin,5.0,Đã thích (12),5.0,18,Pin sạc dự phòng Yoobao H40 dung lượng 40000mAh công suất 45W sạc nhanh cho điện thoại  macbook,₫680.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (4),Có hình ảnh / video (2),5 năm trước,"19,3k","1,6k","27,4k",shopptiendung,96%,trong vài giờ
Pin,,,,,,,,,,,,,,,,,,,,
Pin,,,,,,,,,,,,,,,,,,,,
Pin,,,,,,,,,,,,,,,,,,,,
Pin,,,,,,,,,,,,,,,,,,,,
Pin,4.6,,4.6,64,❤️[ BẢO HÀNH 1 THÁNG] Cáp và dây sạc iphone,₫99.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (12),Có Bình luận (4),Có hình ảnh / video (4),5 năm trước,"4,3k",186,"4,3k",thuytran_bimmerries,75%,trong vài giờ
Pin,5.0,Đã thích (25),5.0,20,Sạc Dự Phòng Không Dây 20000 Mah Cho Iphone / Android,₫450.000 - ₫600.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (7),Có Bình luận (4),Có hình ảnh / video (2),12 tháng trước,326,156,893,onlyu.vn,94%,trong vài giờ
Pin,5.0,Đã thích (13),5.0,15,Đo và cân bằng pin ISDT BG-8S ( BL64_260 ),₫795.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (2),Có hình ảnh / video (0),22 tháng trước,"3,8k",268,"6,5k",chuyenlinhkienpin,94%,trong vài giờ
Pin,5.0,Đã thích (30),5.0,22,"Pin Sạc Dự Phòng Zendure ZDPB4PD22 - C1 dung lượng 20000mah, công suất 22,5w",₫589.000 - ₫599.000,,,,,,,,20 tháng trước,"5,1k",218,"2,7k",vietbao_09,94%,trong vài giờ
Pin,4.5,Đã thích (13),4.5,30,Sạc dự phòng dung lượng 20000mah chuyên dụng chất lượng cao,₫139.000,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (0),5 Sao (8),Có Bình luận (6),Có hình ảnh / video (5),4 năm trước,"26,8k","1,9k","37,1k",freeer.vn,84%,trong vài giờ
Pin,5.0,Đã thích (7),5.0,22,[Mã INCU50 giảm 50K đơn 150K] Sạc dự phòng 20000mAh Yoobao S8 PLUS - Hàng chính hãng - Bảo hành 12 tháng,₫349.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (16),Có Bình luận (8),Có hình ảnh / video (7),20 tháng trước,"3,6k",53,467,yoobaovietnam.vn,73%,trong vài giờ
Pin,4.4,Đã thích (99),4.4,144,Sạc dự phòng EPENYU 10.000mAh - Hàng chính hãng - Bảo hành 6 tháng,₫290.000,1 Sao (4),2 Sao (0),3 Sao (2),4 Sao (4),5 Sao (31),Có Bình luận (25),Có hình ảnh / video (1),5 năm trước,523,469,826,hoanhaodidong,35%,trong vài giờ
Pin,5.0,Đã thích (12),5.0,19,Thiết bị sạc pin pb2s 18650 & 21700MAX 2A * 2 tích hợp sạc dự phòng,₫559.999 - ₫670.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (4),Có hình ảnh / video (4),30 tháng trước,195,19,229,xtar2019.vn,50%,trong vài giờ
Pin,5.0,Đã thích (6),5.0,31,Pin sạc dự phòng HOCO J59 dung lượng 10.000mAh / Chính hãng,₫175.500,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (5),Có hình ảnh / video (2),3 năm trước,"10,5k","1,6k","9,1k",phukienbaophong,90%,trong vài giờ
Pin,5.0,Đã thích (56),5.0,23,Box sạc dự phòng 12 cell cho laptop hỗ trợ sạc nhanh QC3.0 hoạc lắp pin lipo,₫600.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (2),Có hình ảnh / video (1),36 tháng trước,415,45,"2,4k",electronic.05,81%,trong vài giờ
Pin,5.0,Đã thích (3),5.0,8,"Sạc Dự Phòng Remax RPP-222 10000mAh (Tích Hợp 4 Đầu Cáp, Lỗi Polymer Siêu Bền) - BH 12 Tháng - Hoàng Yến Computer",₫175.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (3),Có hình ảnh / video (2),5 năm trước,"29,7k","1,1k","97,1k",hoangyencomputer,96%,trong vài giờ
Pin,5.0,Đã thích (15),5.0,13,Sạc Dự Phòng Không Dây Magsafe Siêu Mỏng 5000mAh Dành Cho iPhone 12 Pro Max 12 Mini,₫328.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (2),Có hình ảnh / video (2),21 tháng trước,"5,6k",262,"6,1k",yiqumall.vn,47%,trong vài giờ
Pin,5.0,Đã thích (3),5.0,19,Box sạc dự phòng 8 cell 5V2.4A Q8 (MẪU MỚI 2021),₫85.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (3),Có hình ảnh / video (0),8 tháng trước,151,95,148,shopphukienhoainam,96%,trong vài giờ
Pin,5.0,,5.0,32,Bộ 20 Giá Đỡ Pin Chống Rung 32650 1x2 Cho Túi Pin 32650,₫35.950,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (1),Có hình ảnh / video (1),33 tháng trước,"7,9k","9,8k","12,9k",doublebuy.vn,99%,trong vài phút
Pin,5.0,Đã thích (7),5.0,34,Pin sạc dự phòng Hoco J53 10000mAh màn hình LCD Dành cho điện thoại i-Phone iP Huawei Samsung Oppo Realme,₫149.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (1),Có hình ảnh / video (0),21 tháng trước,"58,7k",2k,"51,7k",baophong_official,93%,trong vài giờ
Pin,5.0,Đã thích (4),5.0,15,"Pin sạc dự phòng Baseus dung lượng 30000mAh, sạc nhanh 22.5W công nghệ QC, PD cho iPhone, Samsung, Xiaomi, Huawei,...",₫549.471,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (3),,,,,,,
Pin,5.0,Đã thích (38),5.0,223,Sạc Dự Phòng Samsung💖Xả Lỗ xin 5 sao💖10.000mah có đèn pin và hiển thị % pin 5 lõi bảo hành lỗi 1 đổi 1,₫119.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (4),Có hình ảnh / video (4),6 tháng trước,"2,5k",12,278,phukien24h.cs1,76%,trong vài giờ
Pin,5.0,Đã thích (2),5.0,19,[Trong kho] ♠♠Ốp lưng pin Thay thế Vỏ bảo vệ cho PSP 2000 3000,₫9.349,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (1),Có Bình luận (0),Có hình ảnh / video (0),32 tháng trước,653,"4,6k",2k,cotini.vn,91%,trong vài giờ
Pin,5.0,Đã thích (1),5.0,15,cóc sạc đổi đèn có dây sạc đầu V3,₫20.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (1),Có Bình luận (0),Có hình ảnh / video (0),8 tháng trước,22,14,147,i1egwxe6ln,89%,trong vài giờ
Pin,4.9,"Đã thích (13,1k)",4.9,83,sạc dự phòng cao cấp 💝 FREESHIP 💝 sạc dự phòng mặt gương cao cấp,₫79.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (17),Có Bình luận (11),Có hình ảnh / video (6),26 tháng trước,41k,69,"1,4k",phu_kien_dien_tu_re_dep,9%,trong vài giờ
Pin,5.0,Đã thích (537),5.0,22,Sạc dự phòng Xiaomi Redmi 20000mAh/10000mAh Fast Charge - sạc nhanh 2 cổng vào,₫235.000 - ₫299.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (18),Có Bình luận (17),Có hình ảnh / video (0),7 tháng trước,"1,6k",73,242,shop_poto.bkc,88%,trong vài giờ
Pin,5.0,Đã thích (69),5.0,21,"Pin sạc dự phòng 30000mAh hình chữ nhật mini,hỗ trợ sạc nhanh, tặng kèm dây cáp 3 đầu và có miếng đỡ điện thoại - MINPRO",₫499.000 - ₫549.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (19),Có Bình luận (4),Có hình ảnh / video (4),10 tháng trước,"70,5k",95,"10,7k",minpro_officialstore,96%,trong vài giờ
Pin,5.0,,5.0,21,Sạc dự phòng Hoco B35E dung lượng cao 30000mAh - Sạc nhanh Led Display,₫260.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (18),Có Bình luận (17),Có hình ảnh / video (13),15 tháng trước,"31,7k",75,"3,1k",phamly893,75%,trong vài giờ
Pin,4.8,Đã thích (15),4.8,66,Pin sạc dự phòng Hoco J52 New joy 10000mAh lõi Li-Polymer 2 cổng sạc Input/Output max 2A,₫175.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (2),5 Sao (19),Có Bình luận (11),Có hình ảnh / video (6),6 năm trước,"41,9k","2,3k","67,7k",nhattincomputer.vn,84%,trong vài giờ
Pin,4.3,Đã thích (15),4.3,502,Sạc dự phòng mini siêu mỏng 98000mah kiểu mới dùng các loại điện thoại,₫88.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (5),Có hình ảnh / video (0),13 tháng trước,"2,5k",207,"4,3k",canhdongvn,85%,trong vài giờ
Pin,4.4,Đã thích (31),4.4,43,Sạc dự phòng Yoobao Polymer Slim 10000mAh A1 - Hàng chính hãng,₫250.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (12),Có Bình luận (12),Có hình ảnh / video (10),32 tháng trước,85k,89,"11,8k",yoobao_flagship_zashop,84%,trong vài giờ
Pin,3.9,Đã thích (32),3.9,147,Sạc dự phòng sử dụng năng lượng mặt trời 50000mAh 2 cổng USB thiết kế không thấm nước,₫169.000 - ₫185.000,1 Sao (10),2 Sao (3),3 Sao (3),4 Sao (1),5 Sao (34),Có Bình luận (30),Có hình ảnh / video (13),12 tháng trước,57,20,94,uooctsq766,43%,trong vài giờ
Pin,5.0,"Đã thích (1,5k)",5.0,5,[BH 12 Tháng] Pin Dự Phòng Baseus Bipow Digital Display 10000mah 20W,₫299.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (0),Có hình ảnh / video (0),6 năm trước,"9,3k",552,"1,9k",bigshop365,82%,trong vài giờ
Pin,4.8,Đã thích (3),4.8,20,Bộ Sạc Pin Đa Năng Đủ Loại - Công Suất Cao,₫18.291,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (8),Có Bình luận (3),Có hình ảnh / video (2),5 năm trước,225k,"3,3k","614,7k",usa_store,86%,trong vài giờ
Pin,5.0,Đã thích (46),5.0,36,"Pin Sạc dự phòng Gấu Trúc Hoạt Hình Dễ Thương,9000mAh,Hợp Thời Trang, Tốc Độ Sạc Nhanh An Toàn",₫118.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (15),Có Bình luận (7),Có hình ảnh / video (6),34 tháng trước,1k,179,"1,1k",a331861211,80%,trong vài giờ
Pin,4.5,Đã thích (48),4.5,101,Loa Bluetooth Charge 3+ kiêm sạc dự phòng 1500 mAh Loabluetooth,₫198.000,1 Sao (3),2 Sao (1),3 Sao (5),4 Sao (2),5 Sao (39),Có Bình luận (26),Có hình ảnh / video (11),30 tháng trước,1k,96,"1,8k",hoanglonggifts,72%,trong vài giờ
Pin,4.5,Đã thích (1),4.5,34,"Sạc dự phòng 10.000 mAh hoco, pin tích điện 2 cổng sạc nhanh dung lượng cao KLH",₫144.000 - ₫145.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (13),Có Bình luận (5),Có hình ảnh / video (3),3 năm trước,"9,9k",192,"16,2k",buithom.pkdt,95%,trong vài giờ
Pin,4.8,Đã thích (15),4.8,96,Sạc dự phòng Arun mini 3 chính hãng 10.000mah - Pin sạc dự phòng Arun chính hãng siêu mỏng,₫118.000 - ₫290.000,,,,,,,,5 năm trước,"30,8k",491,"17,1k",maytinhkinhte,95%,trong vài giờ
Pin,5.0,"Đã thích (5,8k)",5.0,128,"Sạc dự phòng TOPK 10.000 mAh I1006P (Chính hãng,sạc nhanh 18w)",₫227.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (7),Có hình ảnh / video (3),17 tháng trước,50k,66,911,onestore2009,84%,trong vài giờ
Pin,4.9,Đã thích (31),4.9,50,"Test điện thoại, sạc dự phòng KCX-017 - USB đo dòng đo áp V3",₫88.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (17),Có Bình luận (13),Có hình ảnh / video (1),6 năm trước,"24,7k",452,"26,4k",dientugiatot.vn,97%,trong vài giờ
Pin,4.9,Đã thích (327),4.9,40,"Pin sạc dự phòng Tuxedo TX-S500 dung lượng 5000 mAh, công nghệ sạc nhanh AiPower",₫200.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (17),Có Bình luận (4),Có hình ảnh / video (4),5 năm trước,"4,8k",191,"1,8k",bdnphudo,19%,trong vài phút
Pin,4.9,Đã thích (80),4.9,45,"Pin sạc dự phòng E.saver 10.000 mAh hàng trưng bài chất lượng như mới ,bảo hành chính hãng 6 tháng",₫559.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (17),Có Bình luận (8),Có hình ảnh / video (3),4 năm trước,501,120,158,trung1406,9%,trong vài phút
Pin,4.9,Đã thích (37),4.9,47,Pin Dự Phòng TOPK I1008C vỏ kim loại 10000mAh Có Màn Hình Điện Tử,₫150.000,,,,,,,,3 năm trước,"12,5k",265,"2,3k",papathongthaishop,87%,trong vài phút
Pin,5.0,Đã thích (102),5.0,321,Sạc dự phòng Hoco J41 10.000mah ♥️Freeship♥️ Giảm 30k khi nhập MAYT30 - Pin sạc dự phòng Hoco,₫210.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (4),Có hình ảnh / video (3),5 năm trước,"30,8k",491,"17,1k",maytinhkinhte,95%,trong vài giờ
Pin,,Đã thích (1),,"15,5k",Tai Nghe Bluetooth Không Dây Amoi F9 Nút Cảm Ứng Kiêm Pin Sạc Dự Phòng HihaShop01,₫425.000,,,,,,,,8 tháng trước,15,28,66,hihashop01,64%,trong vài phút
Pin,5.0,Đã thích (228),5.0,131,[Sạc Dự Phòng] Sạc Dự Phòng Hoco J63 10.000mAh Hỗ Trợ Sạc Nhanh PD 18W - Bảo Hành Chính Hãng 12 Tháng 1 đổi 1,₫310.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (2),Có hình ảnh / video (0),11 tháng trước,"11,4k",25,313,nhiep168,42%,trong vài giờ
Pin,4.8,Đã thích (26),4.8,41,Pin sạc dự phòng Wireless Hoco J56 10000mAh 4-in-1 hỗ trợ sạc nhanh không dây 10W và QC3.0 / PD18W Type-C,₫500.000,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (0),5 Sao (19),Có Bình luận (10),Có hình ảnh / video (4),3 năm trước,"71,3k",1k,"26,9k",nhattin_flagship_store,68%,trong vài giờ
Pin,5.0,Đã thích (20),5.0,25,[Mã 11ELSALE hoàn 7% đơn 300K] Sạc Dự Phòng RavPower 10.000 29w - Chính Hãng (RP-CPBN001),₫539.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (11),Có Bình luận (1),Có hình ảnh / video (1),4 năm trước,"33,6k",245,53k,tuananhb,96%,trong vài giờ
Pin,4.9,Đã thích (12k),4.9,72, Pin dự phòng 10000mAh gen2 Bản sạc nhanh 2020 | BH 6 Tháng tại shop,₫230.000,,,,,,,,3 năm trước,"52,2k",172,24k,phukienhangdauvn,98%,trong vài giờ
Pin,4.9,Đã thích (19),4.9,61,Pin sạc dự phòng Xiaomi Redmi PB100LZM 10000mAh hỗ trợ 2 cổng sạc vào (Trắng),₫225.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (16),Có Bình luận (9),Có hình ảnh / video (5),6 năm trước,"41,9k","2,3k","67,7k",nhattincomputer.vn,84%,trong vài giờ
Pin,4.5,,4.5,10,Vỏ bảo vệ pin sạc dự phòng A8 DIY 8 viên pin 18650 có màn hình LCD hiển thị chuyên dụng ,₫59.255 - ₫61.474,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (4),Có Bình luận (3),Có hình ảnh / video (3),17 tháng trước,"2,4k","4,4k","4,3k",betterlife1.vn,95%,trong vài giờ
Pin,5.0,"Đã thích (3,1k)",5.0,301,SẠC DỰ PHÒNG 10000mAh HOCO CHÍNH HÃNG 1 ĐỔI 1,₫350.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (0),16 tháng trước,"2,5k",5,17,sgphukiendienthoai,57%,trong vài giờ
Pin,4.8,Đã thích (17),4.8,68,"Pin dự phòng tích hợp cáp sạc Baseus Q Pow Digital Display 10,000mAh (3A/ 15W, Fast Charge With Cable )",₫285.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (22),Có Bình luận (11),Có hình ảnh / video (7),30 tháng trước,"2,7k",405,"2,4k",basseus,11%,trong vài giờ
