category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Điện thoại,4.4,Đã thích (76),4.4,18,"Điện thoại LG G8X ThinQ ram 6G/128G zin Chính Hãng, Camera selfiel 32mp, CPU Snap 855",₫3.299.000 - ₫3.580.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (7),Có Bình luận (9),Có hình ảnh / video (2),5 năm trước,"5,5k",81,"1,6k",thanhbinhmobile.vn,99%,trong vài giờ
Điện thoại,4.9,Đã thích (21),4.9,53,"Bộ màn hình mobiistar ZUMBO S2 (có 1 camera trước ) (đây là linh kiện, ko phải là máy điện thoại)",₫290.000 - ₫360.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (20),Có Bình luận (16),Có hình ảnh / video (8),3 năm trước,"1,3k",603,"1,8k",tumobileshop,86%,trong vài giờ
Điện thoại,5.0,"Đã thích (3,4k)",5.0,250,"ĐIỆN THOẠI LG V10 64 GB,HAI SIM RAM4 FULLBOX ____________BH 12 THÁNG/",₫1.850.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (5),Có hình ảnh / video (3),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,5.0,Đã thích (12),5.0,123,Tai nghe Blutooth Redmi 7 Thể thao Chính Hãng   Lá đu đủ,₫350.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (1),Có hình ảnh / video (2),15 tháng trước,18,78,203,bonks_official,11%,trong vài giờ
Điện thoại,5.0,"Đã thích (3,1k)",5.0,216,Điện Thoại Nokia 6300 Đủ pin sạc _ Nhập khẩu Chính hãng,₫350.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (3),Có hình ảnh / video (4),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,4.7,Đã thích (85),4.7,14,"Điện thoại mini Siêu Nhỏ, DỄ THƯƠNG B331 02 sim 02 sóng gắn được thẻ- 8G.",₫180.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (4),Có hình ảnh / video (6),3 năm trước,"22,1k",692,"3,9k",storevn678,39%,trong vài giờ
Điện thoại,4.5,"Đã thích (1,6k)",4.5,243,điện thoại Sony Xperia Z5 32G ram 3G mới CHÍNH HÃNG (màu đen) - chơi PUBG mướt,₫1.499.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (7),Có Bình luận (8),Có hình ảnh / video (7),4 năm trước,"27,9k",466,"1,6k",annhien_mobile,9%,trong vài giờ
Điện thoại,5.0,Đã thích (54),5.0,"2,9k",Điện Thoại Phổ Thông Giá Rẻ Nokia 6500 6500s Slide Nắp Trượt Điện Thoại Đập Đá Cho Người Già - OHNO Việt Nam ,₫999.000,,,,,,,,5 năm trước,"1,7k",289,367,mapalan,57%,trong vài ngày
Điện thoại,5.0,Đã thích (118),5.0,474,Điện Thoại Mini Kechaoda K10 Tí Hon Siêu Nhỏ Xíu Thay Đổi Giọng Nói - OHNO Việt Nam,₫400.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (1),Có hình ảnh / video (1),32 tháng trước,"5,8k",173,582,ohnovn,57%,trong vài ngày
Điện thoại,5.0,Đã thích (1),5.0,150,"Dây cáp sạc iPhone sạc nhanh PD 20w 18w, cáp sạc dành cho iphone 11/11 promax / 12/ 12 Pro Max/ X /Iphone 8, Ipad",₫99.500,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (2),Có hình ảnh / video (2),10 tháng trước,23,67,277,trunghaupc9999,57%,trong vài giờ
Điện thoại,5.0,"Đã thích (2,9k)",5.0,34,"Điện Thoại Nokia 105 Đủ Pin, Sạc Kèm Bảo hành",₫199.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (14),Có Bình luận (11),Có hình ảnh / video (8),30 tháng trước,"4,3k",76,445,hachi8892,87%,trong vài giờ
Điện thoại,5.0,Đã thích (17),5.0,16,Freeship Điện Thoại Samsung S7 - Samsung Galaxy S7 Ram 4g/32g Chính Hãng mới - chơi LIÊN QUÂN mướt,₫1.799.000 - ₫2.199.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (14),Có Bình luận (14),Có hình ảnh / video (12),6 năm trước,"1,3k",78,818,dienthoaihan_198,53%,trong vài giờ
Điện thoại,5.0,Đã thích (21),5.0,16,Điện Thoại Oppo A37 Neo 9 Dual Sim Ram 2gb/16gb Chính Hãng Mới Zin Bảo hành 1 năm-Full Chức Năng,₫1.199.000 - ₫1.249.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (14),Có Bình luận (13),Có hình ảnh / video (13),6 năm trước,"1,3k",78,818,dienthoaihan_198,53%,trong vài giờ
