category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Máy tính bàn,,,,0.0,Máy tính động bộ PC All in ONE (AIO) MCC10482 Home Office Computer CPU i5 10400/ Ram8G/ SSD240G/ Wifi/ Camera/ 22inch,₫19.700.000,,,,,,,,20 tháng trước,"4,1k",882,49,thegioigaming0962623060,43%,trong vài giờ
Máy tính bàn,,Đã thích (88),,0.0,[ Bảo hành 1 năm chính hàng ] Máy Pos Cảm Ứng Tysso TS1700 Core I5,₫15.900.000,,,,,,,,33 tháng trước,"3,4k",36,120,hposvn,94%,trong vài giờ
Máy tính bàn,,Đã thích (1),,0.0,> Bạc chạm khắc K300 bàn phím cơ thực sự trục màu xanh lá cây đen máy tính chơi game có dây chuột bộ tai nghe,₫1.323.000 - ₫1.934.000,,,,,,,,8 tháng trước,10,324,2,yvb4ogxbfw,57%,trong vài giờ
Máy tính bàn,,Đã thích (71),,0.0,"Case máy tính để bàn HP Compaq 6300 SFF CPU i5-3470 Ram 4GB SSD 240GB Tặng USB thu Wifi, Bảo hành 12 tháng",₫3.882.750,,,,,,,,4 năm trước,"7,6k",1k,290,may_tinh_tdc,85%,trong vài giờ
Máy tính bàn,,Đã thích (6),,0.0,Bộ case I5 3570/RAM 4Gb/Main Giga H61/SSD 128Gb/Case HERO 3 FAN,₫4.650.000 - ₫5.600.000,,,,,,,,17 tháng trước,274,48,77,skpcomputer_2020,94%,trong vài giờ
Máy tính bàn,,Đã thích (2),,0.0,PC GAMING 1186 | I7 10700 | B4460M| 16GB| SSD 512 | VGA 6700 | 750 | CR1000| 3FC,₫40.300.000,,,,,,,,20 tháng trước,"4,1k",882,49,thegioigaming0962623060,43%,trong vài giờ
Máy tính bàn,,Đã thích (9),,0.0,Máy bộ Dell 3010/7010 cấu hình i3 3220/ Ram 4g / HDD 250g,₫4.000.000,,,,,,,,15 tháng trước,57,46,27,pchaidang,63%,trong vài giờ
Máy tính bàn,,Đã thích (13),,0.0,MÁY TÍNH ĐỂ BÀN 🎮 GIÁ SIÊU HOT 🎮 KHUYẾN MẠI - BÁN RẺ 🎮 PC gaming đồ họa 11700F-2060,₫31.500.000,,,,,,,,13 tháng trước,88,37,10,xuepcstore,33%,trong vài giờ
Máy tính bàn,,Đã thích (1),,0.0,"Máy Tính Thiết Kế Đồ Họa Intel Core I7 5820K, Mainboard X99, Ram 16GB, VGA GTX1050TI",₫9.900.000,,,,,,,,26 tháng trước,213,307,68,congkd,61%,trong vài giờ
Máy tính bàn,,,,0.0,Máy Tính Đồng bộ HP I5- G5MT 9400,₫10.000.000,,,,,,,,4 năm trước,4,9,0,nguyenquanmung,57%,trong vài giờ
Máy tính bàn,,Đã thích (1),,0.0,Quầy tiếp tân văn phòng,₫2.900.000,,,,,,,,24 tháng trước,105,444,0,noithathiendaivp,23%,trong vài giờ
Máy tính bàn,,Đã thích (2),,0.0,[Mã 11ELSALE hoàn 7% xu đơn 300k] Máy tính PC mini Intel NUC Kit BOXNUC8i3BEH,₫12.490.000,,,,,,,,4 năm trước,"6,4k",349,"2,1k",maytinhanphat,90%,trong vài giờ
Máy tính bàn,,Đã thích (77),,0.0,"Case máy tính để bàn HP Compaq 6300 SFF CPU i5-3470 Ram 4GB SSD 120GB Tặng USB thu Wifi, Bảo hành 12 tháng",₫3.597.000,,,,,,,,4 năm trước,"7,6k",1k,290,may_tinh_tdc,85%,trong vài giờ
Máy tính bàn,,Đã thích (1),,0.0,BỘ MÁY TÍNH ĐỂ BÀN CHƠI GAME PUBG/FIFA ONLINE 4/ LMHT GIGABYTE H110/G4400 -3.3GHZ/4GB DRAM4/SSD 120GB/ VGA 730-2GB DRAM5,₫4.900.000 - ₫7.650.000,,,,,,,,27 tháng trước,0,3,0,pc3tot,57%,trong vài giờ
